GAME_ID,TEAM_NAME,PLAYER_NAME,QUARTER,POINTS_SCORED
20000001,76ers,Aaron McKie,1,4
20000001,76ers,Aaron McKie,2,2
20000001,76ers,Aaron McKie,4,2
20000001,76ers,Allen Iverson,1,8
20000001,76ers,Allen Iverson,2,4
20000001,76ers,Allen Iverson,3,11
20000001,76ers,Allen Iverson,4,2
20000001,76ers,Eric Snow,1,7
20000001,76ers,Eric Snow,2,2
20000001,76ers,Eric Snow,3,2
20000001,76ers,George Lynch,1,2
20000001,76ers,George Lynch,3,7
20000001,76ers,Theo Ratliff,1,4
20000001,76ers,Theo Ratliff,2,4
20000001,76ers,Theo Ratliff,3,3
20000001,76ers,Todd MacCulloch,4,7
20000001,76ers,Toni Kukoc,2,13
20000001,76ers,Toni Kukoc,4,10
20000001,76ers,Tyrone Hill,3,6
20000001,Knicks,Allan Houston,1,11
20000001,Knicks,Allan Houston,2,4
20000001,Knicks,Allan Houston,3,6
20000001,Knicks,Charlie Ward,1,2
20000001,Knicks,Chris Childs,2,2
20000001,Knicks,Erick Strickland,3,2
20000001,Knicks,Erick Strickland,4,8
20000001,Knicks,Felton Spencer,4,2
20000001,Knicks,Glen Rice,1,2
20000001,Knicks,Glen Rice,2,2
20000001,Knicks,Glen Rice,3,1
20000001,Knicks,Glen Rice,4,4
20000001,Knicks,Kurt Thomas,1,2
20000001,Knicks,Kurt Thomas,2,4
20000001,Knicks,Kurt Thomas,3,1
20000001,Knicks,Larry Johnson,1,2
20000001,Knicks,Larry Johnson,2,4
20000001,Knicks,Latrell Sprewell,1,2
20000001,Knicks,Latrell Sprewell,3,2
20000001,Knicks,Latrell Sprewell,4,2
20000001,Knicks,Lavor Postell,4,2
20000001,Knicks,Marcus Camby,1,2
20000001,Knicks,Marcus Camby,2,2
20000001,Knicks,Marcus Camby,3,1
20000002,Cavaliers,Andre Miller,3,8
20000002,Cavaliers,Bimbo Coles,2,5
20000002,Cavaliers,Bimbo Coles,4,10
20000002,Cavaliers,Chris Gatling,1,2
20000002,Cavaliers,Chris Gatling,2,7
20000002,Cavaliers,Chris Gatling,3,2
20000002,Cavaliers,Clar. Weatherspoon,1,2
20000002,Cavaliers,Clar. Weatherspoon,2,2
20000002,Cavaliers,Clar. Weatherspoon,4,2
20000002,Cavaliers,Lamond Murray,2,4
20000002,Cavaliers,Lamond Murray,3,8
20000002,Cavaliers,Lamond Murray,4,5
20000002,Cavaliers,Matt Harpring,1,8
20000002,Cavaliers,Matt Harpring,2,4
20000002,Cavaliers,Matt Harpring,4,4
20000002,Cavaliers,Robert Traylor,2,4
20000002,Cavaliers,Robert Traylor,4,1
20000002,Cavaliers,Wesley Person,1,4
20000002,Cavaliers,Wesley Person,4,2
20000002,Nets,Aaron Williams,1,2
20000002,Nets,Aaron Williams,2,2
20000002,Nets,Aaron Williams,3,8
20000002,Nets,Aaron Williams,4,8
20000002,Nets,Evan Eschmeyer,4,1
20000002,Nets,Jim McIlvaine,2,2
20000002,Nets,Jim McIlvaine,3,1
20000002,Nets,Johnny Newman,1,2
20000002,Nets,Johnny Newman,2,5
20000002,Nets,Johnny Newman,3,1
20000002,Nets,Johnny Newman,4,5
20000002,Nets,Kendall Gill,1,3
20000002,Nets,Kenyon Martin,1,2
20000002,Nets,Kenyon Martin,2,2
20000002,Nets,Kenyon Martin,3,6
20000002,Nets,Sherman Douglas,1,4
20000002,Nets,Sherman Douglas,2,4
20000002,Nets,Stephen Jackson,1,8
20000002,Nets,Stephen Jackson,2,1
20000002,Nets,Stephen Jackson,4,6
20000002,Nets,Stephon Marbury,1,4
20000002,Nets,Stephon Marbury,2,3
20000002,Nets,Stephon Marbury,3,2
20000003,Magic,Bo Outlaw,2,2
20000003,Magic,Bo Outlaw,3,2
20000003,Magic,Bo Outlaw,4,1
20000003,Magic,Darrell Armstrong,1,4
20000003,Magic,Darrell Armstrong,2,2
20000003,Magic,Darrell Armstrong,3,2
20000003,Magic,Darrell Armstrong,4,2
20000003,Magic,Grant Hill,1,4
20000003,Magic,Grant Hill,2,3
20000003,Magic,Grant Hill,4,2
20000003,Magic,John Amaechi,1,2
20000003,Magic,John Amaechi,3,10
20000003,Magic,Michael Doleac,1,2
20000003,Magic,Michael Doleac,4,4
20000003,Magic,Mike Miller,2,5
20000003,Magic,Monty Williams,2,2
20000003,Magic,Monty Williams,4,2
20000003,Magic,Pat Garrity,1,6
20000003,Magic,Pat Garrity,4,4
20000003,Magic,Tracy McGrady,1,11
20000003,Magic,Tracy McGrady,2,7
20000003,Magic,Tracy McGrady,3,3
20000003,Magic,Tracy McGrady,4,11
20000003,Magic,Troy Hudson,2,2
20000003,Wizards,Cherokee Parks,2,2
20000003,Wizards,Chris Whitney,1,3
20000003,Wizards,Chris Whitney,2,2
20000003,Wizards,Felipe Lopez,1,2
20000003,Wizards,Felipe Lopez,2,2
20000003,Wizards,Felipe Lopez,3,6
20000003,Wizards,Felipe Lopez,4,6
20000003,Wizards,Gerard King,2,4
20000003,Wizards,Gerard King,3,2
20000003,Wizards,Jahidi White,1,3
20000003,Wizards,Jahidi White,3,2
20000003,Wizards,Juwan Howard,1,5
20000003,Wizards,Juwan Howard,2,3
20000003,Wizards,Juwan Howard,3,2
20000003,Wizards,Juwan Howard,4,2
20000003,Wizards,Michael Smith,2,6
20000003,Wizards,Michael Smith,4,3
20000003,Wizards,Mitch Richmond,1,4
20000003,Wizards,Mitch Richmond,2,5
20000003,Wizards,Mitch Richmond,4,1
20000003,Wizards,Popeye Jones,3,4
20000003,Wizards,Richard Hamilton,1,3
20000003,Wizards,Richard Hamilton,2,2
20000003,Wizards,Richard Hamilton,4,2
20000003,Wizards,Rod Strickland,1,2
20000003,Wizards,Rod Strickland,2,1
20000003,Wizards,Rod Strickland,3,3
20000003,Wizards,Rod Strickland,4,4
20000004,Hawks,Alan Henderson,1,4
20000004,Hawks,Alan Henderson,2,10
20000004,Hawks,Alan Henderson,3,5
20000004,Hawks,Alan Henderson,4,4
20000004,Hawks,Chris Crawford,1,2
20000004,Hawks,Chris Crawford,4,4
20000004,Hawks,Hanno Mottola,2,6
20000004,Hawks,Hanno Mottola,4,2
20000004,Hawks,Jason Terry,2,2
20000004,Hawks,Jason Terry,3,2
20000004,Hawks,Jim Jackson,1,2
20000004,Hawks,Jim Jackson,2,2
20000004,Hawks,Jim Jackson,3,4
20000004,Hawks,Jim Jackson,4,2
20000004,Hawks,Larry Robinson,1,3
20000004,Hawks,Larry Robinson,2,8
20000004,Hawks,Larry Robinson,3,2
20000004,Hawks,Larry Robinson,4,8
20000004,Hawks,Matt Maloney,2,3
20000004,Hawks,Roshown McLeod,2,3
20000004,Hawks,Roshown McLeod,3,2
20000004,Hornets,Baron Davis,2,7
20000004,Hornets,Baron Davis,3,2
20000004,Hornets,Baron Davis,4,11
20000004,Hornets,David Wesley,1,10
20000004,Hornets,David Wesley,2,3
20000004,Hornets,David Wesley,3,5
20000004,Hornets,Eddie Robinson,2,2
20000004,Hornets,Eddie Robinson,3,2
20000004,Hornets,Eddie Robinson,4,6
20000004,Hornets,Elden Campbell,1,2
20000004,Hornets,Elden Campbell,2,4
20000004,Hornets,Elden Campbell,4,7
20000004,Hornets,Eldridge Recasner,1,2
20000004,Hornets,Eldridge Recasner,3,2
20000004,Hornets,Jamaal Magloire,4,4
20000004,Hornets,Jamal Mashburn,1,12
20000004,Hornets,Jamal Mashburn,2,4
20000004,Hornets,Jamal Mashburn,3,4
20000004,Hornets,Jamal Mashburn,4,3
20000004,Hornets,P.J. Brown,1,2
20000004,Hornets,P.J. Brown,2,2
20000004,Hornets,P.J. Brown,3,8
20000004,Hornets,P.J. Brown,4,2
20000005,Pistons,Ben Wallace,1,4
20000005,Pistons,Ben Wallace,2,4
20000005,Pistons,Ben Wallace,3,1
20000005,Pistons,Billy Owens,1,2
20000005,Pistons,Billy Owens,3,2
20000005,Pistons,Billy Owens,4,4
20000005,Pistons,Chucky Atkins,1,8
20000005,Pistons,Chucky Atkins,2,5
20000005,Pistons,Chucky Atkins,3,2
20000005,Pistons,Chucky Atkins,4,6
20000005,Pistons,Eric Montross,1,2
20000005,Pistons,Jerome Williams,1,2
20000005,Pistons,Jerome Williams,2,2
20000005,Pistons,Jerome Williams,3,2
20000005,Pistons,Jerry Stackhouse,1,4
20000005,Pistons,Jerry Stackhouse,2,10
20000005,Pistons,Jerry Stackhouse,3,19
20000005,Pistons,Jerry Stackhouse,4,9
20000005,Pistons,John Wallace,2,4
20000005,Pistons,Jud Buechler,1,3
20000005,Pistons,Jud Buechler,3,3
20000005,Pistons,Mateen Cleaves,2,4
20000005,Raptors,Alvin Williams,4,4
20000005,Raptors,Antonio Davis,2,3
20000005,Raptors,Antonio Davis,3,4
20000005,Raptors,Charles Oakley,1,5
20000005,Raptors,Charles Oakley,3,2
20000005,Raptors,Charles Oakley,4,6
20000005,Raptors,Corliss Williamson,1,5
20000005,Raptors,Corliss Williamson,3,4
20000005,Raptors,Dell Curry,3,5
20000005,Raptors,Dell Curry,4,2
20000005,Raptors,Kevin Willis,2,2
20000005,Raptors,Kevin Willis,3,2
20000005,Raptors,Kevin Willis,4,7
20000005,Raptors,Kornel David,2,2
20000005,Raptors,Mark Jackson,1,2
20000005,Raptors,Morris Peterson,1,3
20000005,Raptors,Morris Peterson,2,7
20000005,Raptors,Morris Peterson,4,4
20000005,Raptors,Vince Carter,1,9
20000005,Raptors,Vince Carter,2,8
20000005,Raptors,Vince Carter,3,7
20000005,Raptors,Vince Carter,4,2
20000006,Bulls,Elton Brand,1,9
20000006,Bulls,Elton Brand,2,4
20000006,Bulls,Elton Brand,3,2
20000006,Bulls,Elton Brand,4,1
20000006,Bulls,Fred Hoiberg,2,2
20000006,Bulls,Fred Hoiberg,3,6
20000006,Bulls,Fred Hoiberg,4,2
20000006,Bulls,Jamal Crawford,4,3
20000006,Bulls,Khalid El-Amin,1,5
20000006,Bulls,Khalid El-Amin,3,5
20000006,Bulls,Khalid El-Amin,4,1
20000006,Bulls,Marcus Fizer,2,12
20000006,Bulls,Marcus Fizer,4,4
20000006,Bulls,Metta World Peace,1,2
20000006,Bulls,Metta World Peace,2,4
20000006,Bulls,Ron Mercer,1,3
20000006,Bulls,Ron Mercer,2,1
20000006,Bulls,Ron Mercer,3,9
20000006,Bulls,Ron Mercer,4,6
20000006,Kings,Bobby Jackson,1,4
20000006,Kings,Bobby Jackson,3,5
20000006,Kings,Bobby Jackson,4,5
20000006,Kings,Chris Webber,1,6
20000006,Kings,Chris Webber,2,2
20000006,Kings,Chris Webber,3,5
20000006,Kings,Chris Webber,4,10
20000006,Kings,Darrick Martin,2,4
20000006,Kings,Doug Christie,1,4
20000006,Kings,Doug Christie,2,3
20000006,Kings,Doug Christie,4,2
20000006,Kings,Jon Barry,2,2
20000006,Kings,Jon Barry,4,4
20000006,Kings,Lawrence Funderburke,2,7
20000006,Kings,Nick Anderson,2,3
20000006,Kings,Peja Stojakovic,1,6
20000006,Kings,Peja Stojakovic,3,9
20000006,Kings,Peja Stojakovic,4,6
20000006,Kings,Scot Pollard,4,4
20000006,Kings,Vlade Divac,1,3
20000006,Kings,Vlade Divac,3,4
20000007,Bucks,Darvin Ham,2,2
20000007,Bucks,Darvin Ham,3,5
20000007,Bucks,Ervin Johnson,1,2
20000007,Bucks,Ervin Johnson,2,2
20000007,Bucks,Ervin Johnson,3,2
20000007,Bucks,Glenn Robinson,1,6
20000007,Bucks,Glenn Robinson,3,5
20000007,Bucks,Lindsey Hunter,1,2
20000007,Bucks,Lindsey Hunter,2,10
20000007,Bucks,Ray Allen,1,7
20000007,Bucks,Ray Allen,2,7
20000007,Bucks,Ray Allen,3,4
20000007,Bucks,Ray Allen,4,8
20000007,Bucks,Sam Cassell,1,2
20000007,Bucks,Sam Cassell,2,2
20000007,Bucks,Sam Cassell,3,7
20000007,Bucks,Sam Cassell,4,4
20000007,Bucks,Scott Williams,1,2
20000007,Bucks,Scott Williams,2,2
20000007,Bucks,Tim Thomas,3,4
20000007,Bucks,Tim Thomas,4,8
20000007,Mavericks,Christian Laettner,1,4
20000007,Mavericks,Christian Laettner,3,1
20000007,Mavericks,Dirk Nowitzki,2,7
20000007,Mavericks,Dirk Nowitzki,3,3
20000007,Mavericks,Dirk Nowitzki,4,6
20000007,Mavericks,Eduardo Najera,1,2
20000007,Mavericks,Eduardo Najera,2,2
20000007,Mavericks,Eduardo Najera,3,6
20000007,Mavericks,Greg Buckner,1,1
20000007,Mavericks,Greg Buckner,2,4
20000007,Mavericks,Greg Buckner,3,2
20000007,Mavericks,Howard Eisley,1,3
20000007,Mavericks,Howard Eisley,2,3
20000007,Mavericks,Howard Eisley,3,1
20000007,Mavericks,Michael Finley,1,10
20000007,Mavericks,Michael Finley,2,2
20000007,Mavericks,Michael Finley,3,8
20000007,Mavericks,Michael Finley,4,6
20000007,Mavericks,Shawn Bradley,1,2
20000007,Mavericks,Shawn Bradley,2,2
20000007,Mavericks,Shawn Bradley,3,2
20000007,Mavericks,Steve Nash,1,7
20000007,Mavericks,Steve Nash,2,3
20000007,Mavericks,Steve Nash,3,5
20000007,Mavericks,Steve Nash,4,4
20000008,Rockets,Carlos Rogers,2,1
20000008,Rockets,Cuttino Mobley,1,2
20000008,Rockets,Cuttino Mobley,2,10
20000008,Rockets,Cuttino Mobley,3,5
20000008,Rockets,Cuttino Mobley,4,16
20000008,Rockets,Hakeem Olajuwon,1,2
20000008,Rockets,Hakeem Olajuwon,3,2
20000008,Rockets,Kelvin Cato,4,9
20000008,Rockets,Maurice Taylor,1,8
20000008,Rockets,Maurice Taylor,2,2
20000008,Rockets,Maurice Taylor,3,7
20000008,Rockets,Moochie Norris,1,2
20000008,Rockets,Moochie Norris,2,4
20000008,Rockets,Moochie Norris,4,2
20000008,Rockets,Shandon Anderson,1,2
20000008,Rockets,Shandon Anderson,3,1
20000008,Rockets,Steve Francis,1,4
20000008,Rockets,Steve Francis,2,2
20000008,Rockets,Steve Francis,3,5
20000008,Rockets,Steve Francis,4,4
20000008,Rockets,Walt Williams,1,5
20000008,Rockets,Walt Williams,3,3
20000008,Timberwolves,Anthony Peeler,2,2
20000008,Timberwolves,Anthony Peeler,4,3
20000008,Timberwolves,Chauncey Billups,1,6
20000008,Timberwolves,Chauncey Billups,2,7
20000008,Timberwolves,Chauncey Billups,3,2
20000008,Timberwolves,Dean Garrett,1,2
20000008,Timberwolves,Dean Garrett,4,4
20000008,Timberwolves,Kevin Garnett,1,11
20000008,Timberwolves,Kevin Garnett,2,5
20000008,Timberwolves,Kevin Garnett,3,4
20000008,Timberwolves,Kevin Garnett,4,8
20000008,Timberwolves,LaPhonso Ellis,2,4
20000008,Timberwolves,LaPhonso Ellis,3,2
20000008,Timberwolves,Rasho Nesterovic,1,2
20000008,Timberwolves,Rasho Nesterovic,2,4
20000008,Timberwolves,Rasho Nesterovic,3,8
20000008,Timberwolves,Rasho Nesterovic,4,2
20000008,Timberwolves,Sam Mitchell,1,2
20000008,Timberwolves,Sam Mitchell,2,2
20000008,Timberwolves,Terrell Brandon,1,8
20000008,Timberwolves,Terrell Brandon,2,6
20000008,Timberwolves,Terrell Brandon,3,1
20000008,Timberwolves,Terrell Brandon,4,5
20000008,Timberwolves,Wally Szczerbiak,1,2
20000008,Timberwolves,Wally Szczerbiak,3,2
20000009,Pacers,Al Harrington,2,1
20000009,Pacers,Austin Croshere,2,8
20000009,Pacers,Austin Croshere,3,2
20000009,Pacers,Austin Croshere,4,7
20000009,Pacers,Derrick McKey,4,2
20000009,Pacers,Jermaine O'Neal,1,2
20000009,Pacers,Jermaine O'Neal,2,2
20000009,Pacers,Jermaine O'Neal,3,4
20000009,Pacers,Jermaine O'Neal,4,6
20000009,Pacers,Jonathan Bender,1,3
20000009,Pacers,Reggie Miller,1,2
20000009,Pacers,Reggie Miller,2,10
20000009,Pacers,Reggie Miller,3,5
20000009,Pacers,Reggie Miller,4,10
20000009,Pacers,Sam Perkins,1,2
20000009,Pacers,Travis Best,1,1
20000009,Pacers,Travis Best,2,8
20000009,Pacers,Travis Best,3,6
20000009,Pacers,Zan Tabak,3,2
20000009,Spurs,Antonio Daniels,2,4
20000009,Spurs,Antonio Daniels,3,2
20000009,Spurs,Antonio Daniels,4,6
20000009,Spurs,Avery Johnson,1,4
20000009,Spurs,Danny Ferry,1,2
20000009,Spurs,Danny Ferry,2,4
20000009,Spurs,Danny Ferry,3,3
20000009,Spurs,Danny Ferry,4,3
20000009,Spurs,David Robinson,1,6
20000009,Spurs,David Robinson,2,4
20000009,Spurs,David Robinson,3,8
20000009,Spurs,David Robinson,4,4
20000009,Spurs,Derek Anderson,1,2
20000009,Spurs,Derek Anderson,2,2
20000009,Spurs,Derek Anderson,4,5
20000009,Spurs,Malik Rose,1,1
20000009,Spurs,Samaki Walker,2,5
20000009,Spurs,Sean Elliott,1,3
20000009,Spurs,Sean Elliott,2,5
20000009,Spurs,Sean Elliott,3,2
20000009,Spurs,Steve Kerr,3,2
20000009,Spurs,Steve Kerr,4,2
20000009,Spurs,Terry Porter,2,1
20000009,Spurs,Terry Porter,3,2
20000009,Spurs,Tim Duncan,1,6
20000009,Spurs,Tim Duncan,2,2
20000009,Spurs,Tim Duncan,3,4
20000009,Spurs,Tim Duncan,4,4
20000010,Clippers,Brian Skinner,1,4
20000010,Clippers,Brian Skinner,4,2
20000010,Clippers,Corey Maggette,3,9
20000010,Clippers,Corey Maggette,4,6
20000010,Clippers,Darius Miles,1,4
20000010,Clippers,Darius Miles,4,4
20000010,Clippers,Derek Strong,2,6
20000010,Clippers,Derek Strong,3,2
20000010,Clippers,Derek Strong,4,2
20000010,Clippers,Jeff McInnis,1,4
20000010,Clippers,Jeff McInnis,2,9
20000010,Clippers,Jeff McInnis,3,3
20000010,Clippers,Jeff McInnis,4,2
20000010,Clippers,Keyon Dooling,2,3
20000010,Clippers,Keyon Dooling,4,7
20000010,Clippers,Lamar Odom,1,3
20000010,Clippers,Lamar Odom,2,6
20000010,Clippers,Quentin Richardson,4,2
20000010,Clippers,Sean Rooks,1,2
20000010,Clippers,Sean Rooks,3,7
20000010,Clippers,Sean Rooks,4,2
20000010,Clippers,Tyrone Nesby,2,3
20000010,Jazz,Bryon Russell,1,5
20000010,Jazz,Bryon Russell,3,12
20000010,Jazz,Bryon Russell,4,2
20000010,Jazz,Danny Manning,2,4
20000010,Jazz,Danny Manning,4,4
20000010,Jazz,DeShawn Stevenson,2,5
20000010,Jazz,Donyell Marshall,2,4
20000010,Jazz,Greg Ostertag,2,2
20000010,Jazz,Jacque Vaughn,2,3
20000010,Jazz,Jacque Vaughn,3,1
20000010,Jazz,John Starks,1,5
20000010,Jazz,John Starks,3,11
20000010,Jazz,John Starks,4,2
20000010,Jazz,John Stockton,2,6
20000010,Jazz,John Stockton,4,5
20000010,Jazz,Karl Malone,1,12
20000010,Jazz,Karl Malone,2,4
20000010,Jazz,Karl Malone,3,8
20000010,Jazz,Karl Malone,4,10
20000010,Jazz,Olden Polynice,3,2
20000011,Suns,Chris Dudley,2,2
20000011,Suns,Clifford Robinson,1,6
20000011,Suns,Clifford Robinson,2,6
20000011,Suns,Clifford Robinson,3,12
20000011,Suns,Clifford Robinson,4,2
20000011,Suns,Corie Blount,1,2
20000011,Suns,Jason Kidd,1,2
20000011,Suns,Jason Kidd,2,12
20000011,Suns,Jason Kidd,3,4
20000011,Suns,Jason Kidd,4,6
20000011,Suns,Mario Elie,1,2
20000011,Suns,Paul McPherson,2,2
20000011,Suns,Rodney Rogers,1,2
20000011,Suns,Rodney Rogers,3,3
20000011,Suns,Rodney Rogers,4,2
20000011,Suns,Shawn Marion,1,5
20000011,Suns,Shawn Marion,2,6
20000011,Suns,Shawn Marion,4,5
20000011,Suns,Tony Delk,1,4
20000011,Suns,Tony Delk,2,5
20000011,Suns,Tony Delk,3,4
20000011,Warriors,Adam Keefe,1,3
20000011,Warriors,Adonal Foyle,1,2
20000011,Warriors,Adonal Foyle,4,2
20000011,Warriors,Antawn Jamison,1,1
20000011,Warriors,Antawn Jamison,3,6
20000011,Warriors,Antawn Jamison,4,6
20000011,Warriors,Chris Mills,1,6
20000011,Warriors,Chris Mills,2,2
20000011,Warriors,Chris Mills,3,4
20000011,Warriors,Chris Mills,4,7
20000011,Warriors,Danny Fortson,1,7
20000011,Warriors,Danny Fortson,2,5
20000011,Warriors,Danny Fortson,3,4
20000011,Warriors,Danny Fortson,4,2
20000011,Warriors,Erick Dampier,1,3
20000011,Warriors,Erick Dampier,2,1
20000011,Warriors,Erick Dampier,3,4
20000011,Warriors,Larry Hughes,1,5
20000011,Warriors,Larry Hughes,2,4
20000011,Warriors,Larry Hughes,3,4
20000011,Warriors,Larry Hughes,4,4
20000011,Warriors,Mookie Blaylock,2,2
20000011,Warriors,Mookie Blaylock,3,2
20000011,Warriors,Mookie Blaylock,4,2
20000011,Warriors,Vinny Del Negro,1,3
20000011,Warriors,Vinny Del Negro,2,1
20000011,Warriors,Vonteego Cummings,1,2
20000012,Lakers,Brian Shaw,4,7
20000012,Lakers,Devean George,2,3
20000012,Lakers,Greg Foster,4,2
20000012,Lakers,Horace Grant,3,3
20000012,Lakers,Horace Grant,4,2
20000012,Lakers,Isaiah Rider,2,6
20000012,Lakers,Isaiah Rider,4,7
20000012,Lakers,Kobe Bryant,1,3
20000012,Lakers,Kobe Bryant,2,2
20000012,Lakers,Kobe Bryant,3,4
20000012,Lakers,Kobe Bryant,4,5
20000012,Lakers,Rick Fox,1,6
20000012,Lakers,Ron Harper,1,5
20000012,Lakers,Ron Harper,3,1
20000012,Lakers,Shaquille O'Neal,1,11
20000012,Lakers,Shaquille O'Neal,2,13
20000012,Lakers,Shaquille O'Neal,3,6
20000012,Lakers,Shaquille O'Neal,4,6
20000012,Lakers,Tyronn Lue,1,2
20000012,Lakers,Tyronn Lue,2,2
20000012,Trail Blazers,Bonzi Wells,1,2
20000012,Trail Blazers,Bonzi Wells,2,3
20000012,Trail Blazers,Bonzi Wells,4,2
20000012,Trail Blazers,Dale Davis,1,2
20000012,Trail Blazers,Damon Stoudamire,1,3
20000012,Trail Blazers,Damon Stoudamire,2,2
20000012,Trail Blazers,Damon Stoudamire,3,2
20000012,Trail Blazers,Greg Anthony,2,5
20000012,Trail Blazers,Greg Anthony,3,3
20000012,Trail Blazers,Rasheed Wallace,1,6
20000012,Trail Blazers,Rasheed Wallace,2,2
20000012,Trail Blazers,Rasheed Wallace,3,6
20000012,Trail Blazers,Rasheed Wallace,4,10
20000012,Trail Blazers,Shawn Kemp,2,2
20000012,Trail Blazers,Shawn Kemp,3,2
20000012,Trail Blazers,Stacey Augmon,2,6
20000012,Trail Blazers,Stacey Augmon,3,4
20000012,Trail Blazers,Steven Smith,1,7
20000012,Trail Blazers,Steven Smith,2,2
20000012,Trail Blazers,Steven Smith,3,6
20000012,Trail Blazers,Steven Smith,4,7
20000013,Grizzlies,Bryant Reeves,1,2
20000013,Grizzlies,Bryant Reeves,2,2
20000013,Grizzlies,Damon Jones,4,3
20000013,Grizzlies,Grant Long,1,2
20000013,Grizzlies,Grant Long,2,2
20000013,Grizzlies,Grant Long,3,1
20000013,Grizzlies,Ike Austin,4,9
20000013,Grizzlies,Kevin Edwards,3,2
20000013,Grizzlies,Michael Dickerson,1,10
20000013,Grizzlies,Michael Dickerson,2,7
20000013,Grizzlies,Michael Dickerson,4,8
20000013,Grizzlies,Mike Bibby,1,6
20000013,Grizzlies,Mike Bibby,2,3
20000013,Grizzlies,Mike Bibby,3,2
20000013,Grizzlies,Mike Bibby,4,4
20000013,Grizzlies,Othella Harrington,1,4
20000013,Grizzlies,Shareef Abdur-Rahim,1,8
20000013,Grizzlies,Shareef Abdur-Rahim,2,8
20000013,Grizzlies,Shareef Abdur-Rahim,3,4
20000013,Grizzlies,Shareef Abdur-Rahim,4,5
20000013,SuperSonics,Desmond Mason,2,6
20000013,SuperSonics,Desmond Mason,4,1
20000013,SuperSonics,Gary Payton,1,4
20000013,SuperSonics,Gary Payton,2,8
20000013,SuperSonics,Gary Payton,3,8
20000013,SuperSonics,Gary Payton,4,7
20000013,SuperSonics,Patrick Ewing,1,2
20000013,SuperSonics,Rashard Lewis,2,2
20000013,SuperSonics,Rashard Lewis,3,3
20000013,SuperSonics,Rashard Lewis,4,6
20000013,SuperSonics,Ruben Patterson,3,4
20000013,SuperSonics,Shammond Williams,3,8
20000013,SuperSonics,Shammond Williams,4,10
20000013,SuperSonics,Vin Baker,1,12
20000013,SuperSonics,Vin Baker,2,2
20000013,SuperSonics,Vin Baker,3,5
20000014,Celtics,Adrian Griffin,1,2
20000014,Celtics,Antoine Walker,1,12
20000014,Celtics,Antoine Walker,2,9
20000014,Celtics,Antoine Walker,3,4
20000014,Celtics,Antoine Walker,4,8
20000014,Celtics,Bryant Stith,1,2
20000014,Celtics,Bryant Stith,3,6
20000014,Celtics,Bryant Stith,4,8
20000014,Celtics,Kenny Anderson,1,1
20000014,Celtics,Kenny Anderson,4,7
20000014,Celtics,Mark Blount,2,2
20000014,Celtics,Paul Pierce,1,8
20000014,Celtics,Paul Pierce,2,12
20000014,Celtics,Paul Pierce,3,4
20000014,Celtics,Paul Pierce,4,4
20000014,Celtics,Tony Battie,1,2
20000014,Celtics,Tony Battie,3,4
20000014,Celtics,Tony Battie,4,2
20000014,Celtics,Vitaly Potapenko,2,4
20000014,Pistons,Ben Wallace,1,2
20000014,Pistons,Ben Wallace,4,4
20000014,Pistons,Billy Owens,1,1
20000014,Pistons,Billy Owens,2,2
20000014,Pistons,Billy Owens,3,4
20000014,Pistons,Cedric Ceballos,1,2
20000014,Pistons,Cedric Ceballos,2,6
20000014,Pistons,Cedric Ceballos,4,5
20000014,Pistons,Chucky Atkins,1,2
20000014,Pistons,Eric Montross,2,4
20000014,Pistons,Jerome Williams,2,2
20000014,Pistons,Jerome Williams,3,2
20000014,Pistons,Jerome Williams,4,2
20000014,Pistons,Jerry Stackhouse,1,4
20000014,Pistons,Jerry Stackhouse,2,2
20000014,Pistons,Jerry Stackhouse,3,8
20000014,Pistons,Jerry Stackhouse,4,6
20000014,Pistons,John Wallace,1,4
20000014,Pistons,John Wallace,3,6
20000014,Pistons,John Wallace,4,2
20000014,Pistons,Jud Buechler,1,2
20000014,Pistons,Jud Buechler,2,3
20000014,Pistons,Mateen Cleaves,1,2
20000014,Pistons,Mateen Cleaves,3,2
20000014,Pistons,Michael Curry,2,2
20000014,Pistons,Mikki Moore,4,2
20000015,76ers,Aaron McKie,1,2
20000015,76ers,Aaron McKie,2,6
20000015,76ers,Aaron McKie,4,3
20000015,76ers,Allen Iverson,1,10
20000015,76ers,Allen Iverson,2,2
20000015,76ers,Allen Iverson,3,2
20000015,76ers,Allen Iverson,4,10
20000015,76ers,Eric Snow,1,1
20000015,76ers,Eric Snow,2,6
20000015,76ers,Eric Snow,3,5
20000015,76ers,Eric Snow,4,4
20000015,76ers,George Lynch,1,4
20000015,76ers,Nazr Mohammed,2,6
20000015,76ers,Theo Ratliff,1,2
20000015,76ers,Theo Ratliff,3,3
20000015,76ers,Theo Ratliff,4,3
20000015,76ers,Todd MacCulloch,1,4
20000015,76ers,Toni Kukoc,2,7
20000015,76ers,Toni Kukoc,3,4
20000015,76ers,Tyrone Hill,1,2
20000015,76ers,Tyrone Hill,2,2
20000015,76ers,Tyrone Hill,3,2
20000015,76ers,Tyrone Hill,4,6
20000015,76ers,Vernon Maxwell,2,5
20000015,76ers,Vernon Maxwell,4,3
20000015,Raptors,Alvin Williams,2,4
20000015,Raptors,Alvin Williams,4,4
20000015,Raptors,Antonio Davis,1,4
20000015,Raptors,Antonio Davis,2,2
20000015,Raptors,Antonio Davis,3,3
20000015,Raptors,Antonio Davis,4,9
